Unique ID,Indicator ID,Name,Measure,Measure Info,Geo Type Name,Geo Join ID,Geo Place Name,Time Period,Start_Date,Data Value,Message
547585,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,404406,Bayside Little Neck-Fresh Meadows,Annual Average 2017,01/01/2017,7.04,
547586,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,404406,Bayside Little Neck-Fresh Meadows,Winter 2016-17,12/01/2016,7.85,
547587,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,501502,Northern SI,Summer 2017,06/01/2017,8.31,
547588,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,501502,Northern SI,Annual Average 2017,01/01/2017,6.94,
547589,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,501502,Northern SI,Winter 2016-17,12/01/2016,7.18,
547590,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,503504,Southern SI,Summer 2017,06/01/2017,8.06,
547591,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,503504,Southern SI,Annual Average 2017,01/01/2017,6.76,
547592,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,503504,Southern SI,Winter 2016-17,12/01/2016,7.02,
547593,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,105106107,South Bronx,Summer 2017,06/01/2017,10.15,
547594,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,105106107,South Bronx,Annual Average 2017,01/01/2017,8.2,
547595,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,105106107,South Bronx,Winter 2016-17,12/01/2016,8.68,
547596,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,Citywide,1,New York City,Summer 2017,06/01/2017,8.95,
547597,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,Citywide,1,New York City,Annual Average 2017,01/01/2017,7.38,
547598,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,Citywide,1,New York City,Winter 2016-17,12/01/2016,7.89,
547599,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,101,Financial District (CD1),Summer 2017,06/01/2017,10.53,
547600,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,101,Financial District (CD1),Annual Average 2017,01/01/2017,9.04,
547601,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,101,Financial District (CD1),Winter 2016-17,12/01/2016,9.11,
547602,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,102,Greenwich Village and Soho (CD2),Summer 2017,06/01/2017,10.66,
547603,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,102,Greenwich Village and Soho (CD2),Annual Average 2017,01/01/2017,9.04,
547604,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,102,Greenwich Village and Soho (CD2),Winter 2016-17,12/01/2016,9.16,
547605,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,103,Lower East Side and Chinatown (CD3),Summer 2017,06/01/2017,10.11,
547606,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,103,Lower East Side and Chinatown (CD3),Annual Average 2017,01/01/2017,8.4,
547607,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,103,Lower East Side and Chinatown (CD3),Winter 2016-17,12/01/2016,8.55,
547608,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,104,Clinton and Chelsea (CD4),Summer 2017,06/01/2017,11.02,
547609,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,104,Clinton and Chelsea (CD4),Annual Average 2017,01/01/2017,9.36,
547610,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,104,Clinton and Chelsea (CD4),Winter 2016-17,12/01/2016,9.5,
547611,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,105,Midtown (CD5),Summer 2017,06/01/2017,11.94,
547614,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,106,Stuyvesant Town and Turtle Bay (CD6),Summer 2017,06/01/2017,11.13,
547615,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,106,Stuyvesant Town and Turtle Bay (CD6),Annual Average 2017,01/01/2017,9.77,
547616,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,106,Stuyvesant Town and Turtle Bay (CD6),Winter 2016-17,12/01/2016,9.92,
547617,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,107,Upper West Side (CD7),Summer 2017,06/01/2017,10.12,
547618,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,107,Upper West Side (CD7),Annual Average 2017,01/01/2017,8.33,
547619,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,107,Upper West Side (CD7),Winter 2016-17,12/01/2016,8.58,
547620,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,108,Upper East Side (CD8),Summer 2017,06/01/2017,10.42,
547621,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,108,Upper East Side (CD8),Annual Average 2017,01/01/2017,8.87,
547622,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,108,Upper East Side (CD8),Winter 2016-17,12/01/2016,9.15,
547623,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,109,Morningside Heights and Hamilton Heights (CD9),Summer 2017,06/01/2017,10,
547624,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,109,Morningside Heights and Hamilton Heights (CD9),Annual Average 2017,01/01/2017,7.97,
547625,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,109,Morningside Heights and Hamilton Heights (CD9),Winter 2016-17,12/01/2016,8.3,
547626,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,110,Central Harlem (CD10),Summer 2017,06/01/2017,9.85,
547627,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,110,Central Harlem (CD10),Annual Average 2017,01/01/2017,7.88,
547628,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,110,Central Harlem (CD10),Winter 2016-17,12/01/2016,8.24,
547629,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,111,East Harlem (CD11),Summer 2017,06/01/2017,10.04,
547630,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,111,East Harlem (CD11),Annual Average 2017,01/01/2017,8.09,
547631,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,111,East Harlem (CD11),Winter 2016-17,12/01/2016,8.43,
547632,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,112,Washington Heights and Inwood (CD12),Summer 2017,06/01/2017,9.85,
547633,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,112,Washington Heights and Inwood (CD12),Annual Average 2017,01/01/2017,7.77,
547634,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,112,Washington Heights and Inwood (CD12),Winter 2016-17,12/01/2016,8.17,
547635,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,201,Mott Haven and Melrose (CD1),Summer 2017,06/01/2017,10.52,
547636,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,201,Mott Haven and Melrose (CD1),Annual Average 2017,01/01/2017,8.54,
547637,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,201,Mott Haven and Melrose (CD1),Winter 2016-17,12/01/2016,8.98,
547638,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,202,Hunts Point and Longwood (CD2),Summer 2017,06/01/2017,10.41,
547639,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,202,Hunts Point and Longwood (CD2),Annual Average 2017,01/01/2017,8.49,
547640,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,202,Hunts Point and Longwood (CD2),Winter 2016-17,12/01/2016,9.04,
547641,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,203,Morrisania and Crotona (CD3),Summer 2017,06/01/2017,9.81,
547642,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,203,Morrisania and Crotona (CD3),Annual Average 2017,01/01/2017,7.87,
547643,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,203,Morrisania and Crotona (CD3),Winter 2016-17,12/01/2016,8.38,
547644,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,204,Highbridge and Concourse (CD4),Summer 2017,06/01/2017,10.22,
547645,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,204,Highbridge and Concourse (CD4),Annual Average 2017,01/01/2017,8.25,
547646,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,204,Highbridge and Concourse (CD4),Winter 2016-17,12/01/2016,8.66,
547647,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,205,Fordham and University Heights (CD5),Summer 2017,06/01/2017,10.24,
547648,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,205,Fordham and University Heights (CD5),Annual Average 2017,01/01/2017,8.3,
547649,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,205,Fordham and University Heights (CD5),Winter 2016-17,12/01/2016,8.72,
547650,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,206,Belmont and East Tremont (CD6),Summer 2017,06/01/2017,9.85,
547651,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,206,Belmont and East Tremont (CD6),Annual Average 2017,01/01/2017,7.94,
547652,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,206,Belmont and East Tremont (CD6),Winter 2016-17,12/01/2016,8.45,
547653,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,207,Kingsbridge Heights and Bedford (CD7),Summer 2017,06/01/2017,9.6,
547654,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,207,Kingsbridge Heights and Bedford (CD7),Annual Average 2017,01/01/2017,7.73,
547655,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,207,Kingsbridge Heights and Bedford (CD7),Winter 2016-17,12/01/2016,8.26,
547656,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,208,Riverdale and Fieldston (CD8),Summer 2017,06/01/2017,9.45,
547657,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,208,Riverdale and Fieldston (CD8),Annual Average 2017,01/01/2017,7.4,
547658,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,208,Riverdale and Fieldston (CD8),Winter 2016-17,12/01/2016,7.91,
547659,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,209,Parkchester and Soundview (CD9),Summer 2017,06/01/2017,9.43,
547660,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,209,Parkchester and Soundview (CD9),Annual Average 2017,01/01/2017,7.62,
547661,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,209,Parkchester and Soundview (CD9),Winter 2016-17,12/01/2016,8.23,
547662,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,210,Throgs Neck and Co-op City (CD10),Summer 2017,06/01/2017,9.24,
547663,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,210,Throgs Neck and Co-op City (CD10),Annual Average 2017,01/01/2017,7.51,
547664,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,210,Throgs Neck and Co-op City (CD10),Winter 2016-17,12/01/2016,8.21,
547665,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,211,Morris Park and Bronxdale (CD11),Summer 2017,06/01/2017,9.18,
547666,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,211,Morris Park and Bronxdale (CD11),Annual Average 2017,01/01/2017,7.39,
547667,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,211,Morris Park and Bronxdale (CD11),Winter 2016-17,12/01/2016,8.06,
547668,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,212,Williamsbridge and Baychester (CD12),Summer 2017,06/01/2017,9.2,
547669,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,212,Williamsbridge and Baychester (CD12),Annual Average 2017,01/01/2017,7.37,
547670,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,212,Williamsbridge and Baychester (CD12),Winter 2016-17,12/01/2016,8.04,
547671,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,301,Greenpoint and Williamsburg (CD1),Summer 2017,06/01/2017,10.85,
547672,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,301,Greenpoint and Williamsburg (CD1),Annual Average 2017,01/01/2017,9.06,
547673,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,301,Greenpoint and Williamsburg (CD1),Winter 2016-17,12/01/2016,9.4,
547674,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,302,Fort Greene and Brooklyn Heights (CD2),Summer 2017,06/01/2017,10.04,
547675,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,302,Fort Greene and Brooklyn Heights (CD2),Annual Average 2017,01/01/2017,8.29,
547676,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,302,Fort Greene and Brooklyn Heights (CD2),Winter 2016-17,12/01/2016,8.45,
547677,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,303,Bedford Stuyvesant (CD3),Summer 2017,06/01/2017,9.29,
547678,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,303,Bedford Stuyvesant (CD3),Annual Average 2017,01/01/2017,7.63,
547679,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,303,Bedford Stuyvesant (CD3),Winter 2016-17,12/01/2016,7.99,
547680,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,304,Bushwick (CD4),Summer 2017,06/01/2017,9.27,
547681,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,304,Bushwick (CD4),Annual Average 2017,01/01/2017,7.66,
547682,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,304,Bushwick (CD4),Winter 2016-17,12/01/2016,8.14,
547683,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,305,East New York and Starrett City (CD5),Summer 2017,06/01/2017,9,
547684,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,305,East New York and Starrett City (CD5),Annual Average 2017,01/01/2017,7.48,
547685,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,305,East New York and Starrett City (CD5),Winter 2016-17,12/01/2016,8.09,
547686,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,306,Park Slope and Carroll Gardens (CD6),Summer 2017,06/01/2017,10.18,
547687,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,306,Park Slope and Carroll Gardens (CD6),Annual Average 2017,01/01/2017,8.38,
547688,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,306,Park Slope and Carroll Gardens (CD6),Winter 2016-17,12/01/2016,8.54,
547689,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,307,Sunset Park (CD7),Summer 2017,06/01/2017,9.87,
547690,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,307,Sunset Park (CD7),Annual Average 2017,01/01/2017,8.17,
547692,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,308,Crown Heights and Prospect Heights (CD8),Summer 2017,06/01/2017,9.17,
547693,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,308,Crown Heights and Prospect Heights (CD8),Annual Average 2017,01/01/2017,7.54,
547694,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,308,Crown Heights and Prospect Heights (CD8),Winter 2016-17,12/01/2016,7.88,
547695,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,309,South Crown Heights and Lefferts Gardens (CD9),Summer 2017,06/01/2017,8.98,
547696,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,309,South Crown Heights and Lefferts Gardens (CD9),Annual Average 2017,01/01/2017,7.38,
547697,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,309,South Crown Heights and Lefferts Gardens (CD9),Winter 2016-17,12/01/2016,7.74,
547698,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,310,Bay Ridge and Dyker Heights (CD10),Summer 2017,06/01/2017,8.76,
547699,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,310,Bay Ridge and Dyker Heights (CD10),Annual Average 2017,01/01/2017,7.26,
547700,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,310,Bay Ridge and Dyker Heights (CD10),Winter 2016-17,12/01/2016,7.53,
547701,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,311,Bensonhurst (CD11),Summer 2017,06/01/2017,8.44,
547702,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,311,Bensonhurst (CD11),Annual Average 2017,01/01/2017,7,
547703,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,311,Bensonhurst (CD11),Winter 2016-17,12/01/2016,7.4,
547704,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,312,Borough Park (CD12),Summer 2017,06/01/2017,8.84,
547705,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,312,Borough Park (CD12),Annual Average 2017,01/01/2017,7.29,
547706,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,312,Borough Park (CD12),Winter 2016-17,12/01/2016,7.63,
547707,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,313,Coney Island (CD13),Summer 2017,06/01/2017,8.14,
547708,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,313,Coney Island (CD13),Annual Average 2017,01/01/2017,6.79,
547709,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,313,Coney Island (CD13),Winter 2016-17,12/01/2016,7.31,
547710,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,314,Flatbush and Midwood (CD14),Summer 2017,06/01/2017,8.76,
547711,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,314,Flatbush and Midwood (CD14),Annual Average 2017,01/01/2017,7.25,
547712,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,314,Flatbush and Midwood (CD14),Winter 2016-17,12/01/2016,7.64,
547713,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,315,Sheepshead Bay (CD15),Summer 2017,06/01/2017,8.25,
547714,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,315,Sheepshead Bay (CD15),Annual Average 2017,01/01/2017,6.85,
547715,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,315,Sheepshead Bay (CD15),Winter 2016-17,12/01/2016,7.4,
547716,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,316,Brownsville (CD16),Summer 2017,06/01/2017,9.18,
547717,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,316,Brownsville (CD16),Annual Average 2017,01/01/2017,7.62,
547718,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,316,Brownsville (CD16),Winter 2016-17,12/01/2016,8.12,
547719,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,317,East Flatbush (CD17),Summer 2017,06/01/2017,9.07,
547720,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,317,East Flatbush (CD17),Annual Average 2017,01/01/2017,7.49,
547721,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,317,East Flatbush (CD17),Winter 2016-17,12/01/2016,7.92,
547722,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,318,Flatlands and Canarsie (CD18),Summer 2017,06/01/2017,8.51,
547723,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,318,Flatlands and Canarsie (CD18),Annual Average 2017,01/01/2017,6.99,
547724,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,318,Flatlands and Canarsie (CD18),Winter 2016-17,12/01/2016,7.58,
547725,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,401,Long Island City and Astoria (CD1),Summer 2017,06/01/2017,9.52,
547726,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,401,Long Island City and Astoria (CD1),Annual Average 2017,01/01/2017,7.69,
547727,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,401,Long Island City and Astoria (CD1),Winter 2016-17,12/01/2016,8.19,
547728,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,402,Woodside and Sunnyside (CD2),Summer 2017,06/01/2017,10.68,
547729,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,402,Woodside and Sunnyside (CD2),Annual Average 2017,01/01/2017,8.93,
547730,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,402,Woodside and Sunnyside (CD2),Winter 2016-17,12/01/2016,9.36,
547731,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,403,Jackson Heights (CD3),Summer 2017,06/01/2017,8.81,
547732,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,403,Jackson Heights (CD3),Annual Average 2017,01/01/2017,7.18,
547733,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,403,Jackson Heights (CD3),Winter 2016-17,12/01/2016,7.79,
547734,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,404,Elmhurst and Corona (CD4),Summer 2017,06/01/2017,9.07,
547735,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,404,Elmhurst and Corona (CD4),Annual Average 2017,01/01/2017,7.54,
547736,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,404,Elmhurst and Corona (CD4),Winter 2016-17,12/01/2016,8.15,
547737,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,405,Ridgewood and Maspeth (CD5),Summer 2017,06/01/2017,9.26,
547738,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,405,Ridgewood and Maspeth (CD5),Annual Average 2017,01/01/2017,7.67,
547739,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,405,Ridgewood and Maspeth (CD5),Winter 2016-17,12/01/2016,8.23,
547740,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,406,Rego Park and Forest Hills (CD6),Summer 2017,06/01/2017,8.81,
547741,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,406,Rego Park and Forest Hills (CD6),Annual Average 2017,01/01/2017,7.35,
547742,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,406,Rego Park and Forest Hills (CD6),Winter 2016-17,12/01/2016,8.02,
547743,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,407,Flushing and Whitestone (CD7),Summer 2017,06/01/2017,8.92,
547744,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,407,Flushing and Whitestone (CD7),Annual Average 2017,01/01/2017,7.3,
547745,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,407,Flushing and Whitestone (CD7),Winter 2016-17,12/01/2016,8.04,
547746,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,408,Hillcrest and Fresh Meadows (CD8),Summer 2017,06/01/2017,8.59,
547747,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,408,Hillcrest and Fresh Meadows (CD8),Annual Average 2017,01/01/2017,7.05,
547748,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,408,Hillcrest and Fresh Meadows (CD8),Winter 2016-17,12/01/2016,7.83,
547749,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,409,Kew Gardens and Woodhaven (CD9),Summer 2017,06/01/2017,8.65,
547750,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,409,Kew Gardens and Woodhaven (CD9),Annual Average 2017,01/01/2017,7.16,
547751,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,409,Kew Gardens and Woodhaven (CD9),Winter 2016-17,12/01/2016,7.89,
547752,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,410,South Ozone Park and Howard Beach (CD10),Summer 2017,06/01/2017,8.29,
547753,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,410,South Ozone Park and Howard Beach (CD10),Annual Average 2017,01/01/2017,6.79,
547754,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,410,South Ozone Park and Howard Beach (CD10),Winter 2016-17,12/01/2016,7.57,
547755,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,411,Bayside and Little Neck (CD11),Summer 2017,06/01/2017,8.63,
547756,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,411,Bayside and Little Neck (CD11),Annual Average 2017,01/01/2017,7.01,
547757,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,411,Bayside and Little Neck (CD11),Winter 2016-17,12/01/2016,7.84,
547758,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,412,Jamaica and Hollis (CD12),Summer 2017,06/01/2017,8.62,
547759,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,412,Jamaica and Hollis (CD12),Annual Average 2017,01/01/2017,7.08,
547760,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,412,Jamaica and Hollis (CD12),Winter 2016-17,12/01/2016,7.95,
547761,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,413,Queens Village (CD13),Summer 2017,06/01/2017,8.36,
547762,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,413,Queens Village (CD13),Annual Average 2017,01/01/2017,6.77,
547763,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,413,Queens Village (CD13),Winter 2016-17,12/01/2016,7.72,
547764,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,414,Rockaway and Broad Channel (CD14),Summer 2017,06/01/2017,7.73,
547765,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,414,Rockaway and Broad Channel (CD14),Annual Average 2017,01/01/2017,6.32,
547766,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,414,Rockaway and Broad Channel (CD14),Winter 2016-17,12/01/2016,7.29,
547767,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,501,St. George and Stapleton (CD1),Summer 2017,06/01/2017,8.43,
547768,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,501,St. George and Stapleton (CD1),Annual Average 2017,01/01/2017,7.03,
549365,386,Ozone (O3),Mean,ppb,UHF42,501,Port Richmond,Summer 2017,06/01/2017,27,
547769,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,501,St. George and Stapleton (CD1),Winter 2016-17,12/01/2016,7.23,
